機種,設定,セッション,差枚,BIG回数,REG回数,BIG確率,REG確率,合成確率,最大ハマり,最大連チャン
ミスタージャグラー,6,34,-59,34,39,294.1,256.4,137.0,1119,8
ミスタージャグラー,6,35,133,34,41,294.1,243.9,133.3,607,7
ミスタージャグラー,6,36,2677,39,55,256.4,181.8,106.4,470,6
ミスタージャグラー,6,37,1573,38,46,263.2,217.4,119.0,456,6
ミスタージャグラー,6,38,3205,42,53,238.1,188.7,105.3,488,6
ミスタージャグラー,6,39,1525,43,33,232.6,303.0,131.6,809,6
ミスタージャグラー,6,40,3445,49,38,204.1,263.2,114.9,509,16
ミスタージャグラー,6,41,181,33,44,303.0,227.3,129.9,843,8
ミスタージャグラー,6,42,6757,60,45,166.7,222.2,95.2,544,8
ミスタージャグラー,6,43,1525,39,43,256.4,232.6,122.0,571,7
ミスタージャグラー,6,44,2437,46,35,217.4,285.7,123.5,553,7
ミスタージャグラー,6,45,1861,38,49,263.2,204.1,114.9,643,6
ミスタージャグラー,6,46,1813,37,51,270.3,196.1,113.6,472,6
ミスタージャグラー,6,47,1861,42,39,238.1,256.4,123.5,722,5
ミスタージャグラー,6,48,3349,47,42,212.8,238.1,112.4,395,11
ミスタージャグラー,6,49,997,34,50,294.1,200.0,119.0,546,6
ミスタージャグラー,6,50,1909,41,42,243.9,238.1,120.5,593,7
ミスタージャグラー,6,51,4213,45,56,222.2,178.6,99.0,569,8
ミスタージャグラー,6,52,3877,46,50,217.4,200.0,104.2,517,10
ミスタージャグラー,6,53,1669,40,42,250.0,238.1,122.0,672,6
ミスタージャグラー,6,54,3685,46,48,217.4,208.3,106.4,578,9
ミスタージャグラー,6,55,3301,48,39,208.3,256.4,114.9,571,10
ミスタージャグラー,6,56,2437,44,40,227.3,250.0,119.0,615,10
ミスタージャグラー,6,57,2917,46,40,217.4,250.0,116.3,605,6
ミスタージャグラー,6,58,1093,40,36,250.0,277.8,131.6,823,7
ミスタージャグラー,6,59,4261,44,59,227.3,169.5,97.1,399,11
ミスタージャグラー,6,60,-731,34,32,294.1,312.5,151.5,455,4
ミスタージャグラー,6,61,-155,30,48,333.3,208.3,128.2,788,8
ミスタージャグラー,6,62,4069,46,52,217.4,192.3,102.0,678,8
ミスタージャグラー,6,63,2533,40,51,250.0,196.1,109.9,583,6
ミスタージャグラー,6,64,-875,31,38,322.6,263.2,144.9,582,7
ミスタージャグラー,6,65,1477,40,40,250.0,250.0,125.0,597,9
ミスタージャグラー,6,66,2005,43,38,232.6,263.2,123.5,582,9
ミスタージャグラー,6,67,997,38,40,263.2,250.0,128.2,715,8
ミスタージャグラー,6,68,3445,41,58,243.9,172.4,101.0,559,14
ミスタージャグラー,6,69,5125,56,38,178.6,263.2,106.4,714,9
ミスタージャグラー,6,70,3733,45,51,222.2,196.1,104.2,517,12
ミスタージャグラー,6,71,1477,40,40,250.0,250.0,125.0,632,9
ミスタージャグラー,6,72,3925,51,38,196.1,263.2,112.4,500,9
ミスタージャグラー,6,73,853,37,41,270.3,243.9,128.2,701,4
ミスタージャグラー,6,74,3973,44,56,227.3,178.6,100.0,445,8
ミスタージャグラー,6,75,-203,35,35,285.7,285.7,142.9,532,8
ミスタージャグラー,6,76,1093,42,31,238.1,322.6,137.0,590,9
ミスタージャグラー,6,77,2341,42,44,238.1,227.3,116.3,499,7
ミスタージャグラー,6,78,1381,38,44,263.2,227.3,122.0,588,6
ミスタージャグラー,6,79,1765,40,43,250.0,232.6,120.5,560,16
ミスタージャグラー,6,80,1573,44,31,227.3,322.6,133.3,494,7
ミスタージャグラー,6,81,2629,42,47,238.1,212.8,112.4,436,7
ミスタージャグラー,6,82,-1403,30,35,333.3,285.7,153.8,989,6
ミスタージャグラー,6,83,1285,42,33,238.1,303.0,133.3,958,9
ミスタージャグラー,6,84,1381,40,39,250.0,256.4,126.6,463,13
ミスタージャグラー,6,85,1525,41,38,243.9,263.2,126.6,441,11
ミスタージャグラー,6,86,2725,46,38,217.4,263.2,119.0,578,6
ミスタージャグラー,6,87,2149,44,37,227.3,270.3,123.5,654,7
ミスタージャグラー,6,88,2005,43,38,232.6,263.2,123.5,659,6
ミスタージャグラー,6,89,1813,41,41,243.9,243.9,122.0,601,8
ミスタージャグラー,6,90,2581,45,39,222.2,256.4,119.0,625,7
ミスタージャグラー,6,91,2773,45,41,222.2,243.9,116.3,611,6
ミスタージャグラー,6,92,2917,44,45,227.3,222.2,112.4,653,10
ミスタージャグラー,6,93,1861,38,49,263.2,204.1,114.9,765,7
ミスタージャグラー,6,94,4645,52,43,192.3,232.6,105.3,527,6
ミスタージャグラー,6,95,3925,51,38,196.1,263.2,112.4,424,7
ミスタージャグラー,6,96,4261,46,54,217.4,185.2,100.0,399,10
ミスタージャグラー,6,97,5509,52,52,192.3,192.3,96.2,450,6
ミスタージャグラー,6,98,1237,35,50,285.7,200.0,117.6,622,11
ミスタージャグラー,6,99,-59,32,44,312.5,227.3,131.6,556,7
ミスタージャグラー,6,100,3829,45,52,222.2,192.3,103.1,273,7
ウルトラミラクルジャグラー,1,1,-2048,34,20,294.1,500.0,185.2,834,4
ウルトラミラクルジャグラー,1,2,592,45,20,222.2,500.0,153.8,558,10
ウルトラミラクルジャグラー,1,3,-2192,29,31,344.8,322.6,166.7,567,6
ウルトラミラクルジャグラー,1,4,1504,52,12,192.3,833.3,156.3,694,5
ウルトラミラクルジャグラー,1,5,160,42,23,238.1,434.8,153.8,898,7
ウルトラミラクルジャグラー,1,6,64,40,27,250.0,370.4,149.3,732,6
ウルトラミラクルジャグラー,1,7,-1184,38,19,263.2,526.3,175.4,1013,5
ウルトラミラクルジャグラー,1,8,-1136,35,27,285.7,370.4,161.3,730,4
ウルトラミラクルジャグラー,1,9,160,42,23,238.1,434.8,153.8,919,8
ウルトラミラクルジャグラー,1,10,-1952,36,16,277.8,625.0,192.3,1090,5
ウルトラミラクルジャグラー,1,11,400,41,28,243.9,357.1,144.9,993,8
ウルトラミラクルジャグラー,1,12,-1376,34,27,294.1,370.4,163.9,540,5
ウルトラミラクルジャグラー,1,13,-752,37,26,270.3,384.6,158.7,648,5
ウルトラミラクルジャグラー,1,14,-944,35,29,285.7,344.8,156.3,948,5
ウルトラミラクルジャグラー,1,15,-2048,36,15,277.8,666.7,196.1,694,4
ウルトラミラクルジャグラー,1,16,-1712,37,16,270.3,625.0,188.7,804,6
ウルトラミラクルジャグラー,1,17,-3248,25,30,400.0,333.3,181.8,709,4
ウルトラミラクルジャグラー,1,18,-1520,33,28,303.0,357.1,163.9,648,6
ウルトラミラクルジャグラー,1,19,1984,50,22,200.0,454.5,138.9,589,7
ウルトラミラクルジャグラー,1,20,-3152,31,16,322.6,625.0,212.8,1190,4
ウルトラミラクルジャグラー,1,21,-1040,39,18,256.4,555.6,175.4,760,7
ウルトラミラクルジャグラー,1,22,-272,39,26,256.4,384.6,153.8,638,6
ウルトラミラクルジャグラー,1,23,-1760,32,28,312.5,357.1,166.7,689,5
ウルトラミラクルジャグラー,1,24,-896,38,22,263.2,454.5,166.7,673,4
ウルトラミラクルジャグラー,1,25,-2480,31,23,322.6,434.8,185.2,765,5
ウルトラミラクルジャグラー,1,26,-1184,42,9,238.1,1111.1,196.1,875,4
ウルトラミラクルジャグラー,1,27,-1616,33,27,303.0,370.4,166.7,801,6
ウルトラミラクルジャグラー,1,28,-3536,27,22,370.4,454.5,204.1,731,4
ウルトラミラクルジャグラー,1,29,-1136,37,22,270.3,454.5,169.5,897,5
ウルトラミラクルジャグラー,1,30,352,44,20,227.3,500.0,156.3,723,7
ウルトラミラクルジャグラー,1,31,-2192,33,21,303.0,476.2,185.2,929,4
ウルトラミラクルジャグラー,1,32,-2000,35,18,285.7,555.6,188.7,598,4
ウルトラミラクルジャグラー,1,33,496,45,19,222.2,526.3,156.3,708,5
ウルトラミラクルジャグラー,1,34,448,40,31,250.0,322.6,140.8,641,7
ウルトラミラクルジャグラー,1,35,976,45,24,222.2,416.7,144.9,694,6
ウルトラミラクルジャグラー,1,36,-4640,24,18,416.7,555.6,238.1,1400,3
ウルトラミラクルジャグラー,1,37,256,44,19,227.3,526.3,158.7,905,9
ウルトラミラクルジャグラー,1,38,400,37,38,270.3,263.2,133.3,687,7
ウルトラミラクルジャグラー,1,39,-176,39,27,256.4,370.4,151.5,812,8
ウルトラミラクルジャグラー,1,40,-1328,37,20,270.3,500.0,175.4,597,3
ウルトラミラクルジャグラー,1,41,-704,36,29,277.8,344.8,153.8,592,6
ウルトラミラクルジャグラー,1,42,-1280,36,23,277.8,434.8,169.5,664,6
ウルトラミラクルジャグラー,1,43,-368,41,20,243.9,500.0,163.9,623,6
ウルトラミラクルジャグラー,1,44,-1568,36,20,277.8,500.0,178.6,697,4
ウルトラミラクルジャグラー,1,45,-2912,30,21,333.3,476.2,196.1,742,4
ウルトラミラクルジャグラー,1,46,-2000,35,18,285.7,555.6,188.7,948,4
ウルトラミラクルジャグラー,1,47,784,43,27,232.6,370.4,142.9,554,9
ウルトラミラクルジャグラー,1,48,-1616,35,22,285.7,454.5,175.4,1091,5
ウルトラミラクルジャグラー,1,49,-2480,29,28,344.8,357.1,175.4,477,4
ウルトラミラクルジャグラー,1,50,-224,38,29,263.2,344.8,149.3,877,5
ウルトラミラクルジャグラー,1,51,-1088,36,25,277.8,400.0,163.9,581,5
ウルトラミラクルジャグラー,1,52,-2528,30,25,333.3,400.0,181.8,546,7
ウルトラミラクルジャグラー,1,53,1264,41,37,243.9,270.3,128.2,457,8
ウルトラミラクルジャグラー,1,54,-464,37,29,270.3,344.8,151.5,566,9
ウルトラミラクルジャグラー,1,55,-2048,30,30,333.3,333.3,166.7,736,9
ウルトラミラクルジャグラー,1,56,-3104,30,19,333.3,526.3,204.1,633,5
ウルトラミラクルジャグラー,1,57,-2672,33,16,303.0,625.0,204.1,944,6
ウルトラミラクルジャグラー,1,58,1120,44,28,227.3,357.1,138.9,636,6
ウルトラミラクルジャグラー,1,59,-416,40,22,250.0,454.5,161.3,744,6
ウルトラミラクルジャグラー,1,60,-1232,35,26,285.7,384.6,163.9,669,8
ウルトラミラクルジャグラー,1,61,208,43,21,232.6,476.2,156.3,831,5
ウルトラミラクルジャグラー,1,62,256,42,24,238.1,416.7,151.5,528,8
ウルトラミラクルジャグラー,1,63,-1424,37,19,270.3,526.3,178.6,1281,9
ウルトラミラクルジャグラー,1,64,-2768,27,30,370.4,333.3,175.4,841,5
ウルトラミラクルジャグラー,1,65,-3200,32,13,312.5,769.2,222.2,958,4
ウルトラミラクルジャグラー,1,66,2224,49,27,204.1,370.4,131.6,754,6
ウルトラミラクルジャグラー,1,67,2800,51,28,196.1,357.1,126.6,499,8
ウルトラミラクルジャグラー,1,68,1504,46,27,217.4,370.4,137.0,503,6
ウルトラミラクルジャグラー,1,69,-2480,31,23,322.6,434.8,185.2,708,4
ウルトラミラクルジャグラー,1,70,-2624,28,29,357.1,344.8,175.4,804,5
ウルトラミラクルジャグラー,1,71,-2672,33,16,303.0,625.0,204.1,799,4
ウルトラミラクルジャグラー,1,72,400,41,28,243.9,357.1,144.9,703,6
ウルトラミラクルジャグラー,1,73,-1088,36,25,277.8,400.0,163.9,758,6
ウルトラミラクルジャグラー,1,74,-32,40,26,250.0,384.6,151.5,1138,7
ウルトラミラクルジャグラー,1,75,688,43,26,232.6,384.6,144.9,844,9
ウルトラミラクルジャグラー,1,76,1936,51,19,196.1,526.3,142.9,468,4
ウルトラミラクルジャグラー,1,77,2176,48,29,208.3,344.8,129.9,499,6
ウルトラミラクルジャグラー,1,78,-2288,31,25,322.6,400.0,178.6,773,6
ウルトラミラクルジャグラー,1,79,-224,40,24,250.0,416.7,156.3,966,5
ウルトラミラクルジャグラー,1,80,-1568,32,30,312.5,333.3,161.3,566,4
ウルトラミラクルジャグラー,1,81,-3296,28,22,357.1,454.5,200.0,685,6
ウルトラミラクルジャグラー,1,82,-2000,31,28,322.6,357.1,169.5,582,5
ウルトラミラクルジャグラー,1,83,544,44,22,227.3,454.5,151.5,823,8
ウルトラミラクルジャグラー,1,84,-2336,34,17,294.1,588.2,196.1,867,8
ウルトラミラクルジャグラー,1,85,544,42,27,238.1,370.4,144.9,1009,6
ウルトラミラクルジャグラー,1,86,-896,38,22,263.2,454.5,166.7,541,5
ウルトラミラクルジャグラー,1,87,-1808,35,20,285.7,500.0,181.8,961,4
ウルトラミラクルジャグラー,1,88,64,40,27,250.0,370.4,149.3,601,6
ウルトラミラクルジャグラー,1,89,-176,41,22,243.9,454.5,158.7,797,5
ウルトラミラクルジャグラー,1,90,-656,41,17,243.9,588.2,172.4,703,5
ウルトラミラクルジャグラー,1,91,-3488,28,20,357.1,500.0,208.3,1160,7
ウルトラミラクルジャグラー,1,92,-608,42,15,238.1,666.7,175.4,457,5
ウルトラミラクルジャグラー,1,93,400,43,23,232.6,434.8,151.5,502,4
ウルトラミラクルジャグラー,1,94,-1904,37,14,270.3,714.3,196.1,794,4
ウルトラミラクルジャグラー,1,95,-1136,37,22,270.3,454.5,169.5,899,7
ウルトラミラクルジャグラー,1,96,-128,40,25,250.0,400.0,153.8,858,6
ウルトラミラクルジャグラー,1,97,-2528,32,20,312.5,500.0,192.3,603,4
ウルトラミラクルジャグラー,1,98,304,39,32,256.4,312.5,140.8,625,6
ウルトラミラクルジャグラー,1,99,-224,38,29,263.2,344.8,149.3,519,4
ウルトラミラクルジャグラー,1,100,-1952,32,26,312.5,384.6,172.4,578,4
ウルトラミラクルジャグラー,2,1,523,43,22,232.6,454.5,153.8,497,4
ウルトラミラクルジャグラー,2,2,1147,44,26,227.3,384.6,142.9,768,7
ウルトラミラクルジャグラー,2,3,-2261,33,18,303.0,555.6,196.1,806,3
ウルトラミラクルジャグラー,2,4,-1109,39,15,256.4,666.7,185.2,748,5
ウルトラミラクルジャグラー,2,5,-773,36,26,277.8,384.6,161.3,689,5
ウルトラミラクルジャグラー,2,6,955,44,24,227.3,416.7,147.1,725,5
ウルトラミラクルジャグラー,2,7,619,39,33,256.4,303.0,138.9,645,4
ウルトラミラクルジャグラー,2,8,-293,40,21,250.0,476.2,163.9,1001,5
ウルトラミラクルジャグラー,2,9,2779,50,28,200.0,357.1,128.2,483,7
ウルトラミラクルジャグラー,2,10,-1685,33,24,303.0,416.7,175.4,699,5
ウルトラミラクルジャグラー,2,11,-1973,31,26,322.6,384.6,175.4,577,7
ウルトラミラクルジャグラー,2,12,-437,39,22,256.4,454.5,163.9,744,6
ウルトラミラクルジャグラー,2,13,-2693,28,26,357.1,384.6,185.2,877,5
ウルトラミラクルジャグラー,2,14,-2213,32,21,312.5,476.2,188.7,990,6
ウルトラミラクルジャグラー,2,15,1051,50,10,200.0,1000.0,166.7,1036,5
ウルトラミラクルジャグラー,2,16,-533,37,26,270.3,384.6,158.7,796,4
ウルトラミラクルジャグラー,2,17,-1973,31,26,322.6,384.6,175.4,822,4
ウルトラミラクルジャグラー,2,18,-2357,33,17,303.0,588.2,200.0,743,5
ウルトラミラクルジャグラー,2,19,2347,49,26,204.1,384.6,133.3,563,6
ウルトラミラクルジャグラー,2,20,-581,38,23,263.2,434.8,163.9,640,5
ウルトラミラクルジャグラー,2,21,1675,47,24,212.8,416.7,140.8,1100,6
ウルトラミラクルジャグラー,2,22,763,44,22,227.3,454.5,151.5,759,5
ウルトラミラクルジャグラー,2,23,2347,49,26,204.1,384.6,133.3,805,8
ウルトラミラクルジャグラー,2,24,-293,38,26,263.2,384.6,156.3,576,7
ウルトラミラクルジャグラー,2,25,-917,35,27,285.7,370.4,161.3,924,7
ウルトラミラクルジャグラー,2,26,-1157,34,27,294.1,370.4,163.9,607,4
ウルトラミラクルジャグラー,2,27,859,46,18,217.4,555.6,156.3,545,5
ウルトラミラクルジャグラー,2,28,-2549,29,25,344.8,400.0,185.2,787,6
ウルトラミラクルジャグラー,2,29,-2933,29,21,344.8,476.2,200.0,799,6
ウルトラミラクルジャグラー,2,30,-149,39,25,256.4,400.0,156.3,535,7
ウルトラミラクルジャグラー,2,31,1195,45,24,222.2,416.7,144.9,671,5
ウルトラミラクルジャグラー,2,32,-5957,18,17,555.6,588.2,285.7,1264,4
ウルトラミラクルジャグラー,2,33,1051,46,20,217.4,500.0,151.5,570,5
ウルトラミラクルジャグラー,2,34,-389,38,25,263.2,400.0,158.7,1039,8
ウルトラミラクルジャグラー,2,35,379,42,23,238.1,434.8,153.8,585,6
ウルトラミラクルジャグラー,2,36,955,44,24,227.3,416.7,147.1,560,6
ウルトラミラクルジャグラー,2,37,1003,43,27,232.6,370.4,142.9,697,5
ウルトラミラクルジャグラー,2,38,-5,42,19,238.1,526.3,163.9,646,5
ウルトラミラクルジャグラー,2,39,571,46,15,217.4,666.7,163.9,650,4
ウルトラミラクルジャグラー,2,40,1243,46,22,217.4,454.5,147.1,496,5
ウルトラミラクルジャグラー,2,41,859,44,23,227.3,434.8,149.3,634,5
ウルトラミラクルジャグラー,2,42,-3653,24,26,416.7,384.6,200.0,852,3
ウルトラミラクルジャグラー,2,43,139,39,28,256.4,357.1,149.3,636,5
ウルトラミラクルジャグラー,2,44,-2165,33,19,303.0,526.3,192.3,634,4
ウルトラミラクルジャグラー,2,45,1387,43,31,232.6,322.6,135.1,557,5
ウルトラミラクルジャグラー,2,46,1147,42,31,238.1,322.6,137.0,779,10
ウルトラミラクルジャグラー,2,47,43,39,27,256.4,370.4,151.5,729,8
ウルトラミラクルジャグラー,2,48,-2069,31,25,322.6,400.0,178.6,825,5
ウルトラミラクルジャグラー,2,49,-1781,33,23,303.0,434.8,178.6,871,6
ウルトラミラクルジャグラー,2,50,-197,38,27,263.2,370.4,153.8,596,7
ウルトラミラクルジャグラー,2,51,-1205,37,19,270.3,526.3,178.6,673,4
ウルトラミラクルジャグラー,2,52,-389,36,30,277.8,333.3,151.5,1065,9
ウルトラミラクルジャグラー,2,53,187,40,26,250.0,384.6,151.5,718,7
ウルトラミラクルジャグラー,2,54,-869,36,25,277.8,400.0,163.9,785,3
ウルトラミラクルジャグラー,2,55,-821,37,23,270.3,434.8,166.7,659,7
ウルトラミラクルジャグラー,2,56,1579,49,18,204.1,555.6,149.3,800,10
ウルトラミラクルジャグラー,2,57,-1781,33,23,303.0,434.8,178.6,659,4
ウルトラミラクルジャグラー,2,58,2731,51,25,196.1,400.0,131.6,1433,5
ウルトラミラクルジャグラー,2,59,-53,39,26,256.4,384.6,153.8,730,6
ウルトラミラクルジャグラー,2,60,-149,39,25,256.4,400.0,156.3,598,5
ウルトラミラクルジャグラー,2,61,-965,34,29,294.1,344.8,158.7,778,5
ウルトラミラクルジャグラー,2,62,-1157,38,17,263.2,588.2,181.8,794,5
ウルトラミラクルジャグラー,2,63,-1733,34,21,294.1,476.2,181.8,665,5
ウルトラミラクルジャグラー,2,64,715,41,29,243.9,344.8,142.9,787,7
ウルトラミラクルジャグラー,2,65,235,39,29,256.4,344.8,147.1,706,8
ウルトラミラクルジャグラー,2,66,1675,45,29,222.2,344.8,135.1,689,6
ウルトラミラクルジャグラー,2,67,-389,38,25,263.2,400.0,158.7,789,4
ウルトラミラクルジャグラー,2,68,-149,37,30,270.3,333.3,149.3,665,10
ウルトラミラクルジャグラー,2,69,-1637,34,22,294.1,454.5,178.6,937,5
ウルトラミラクルジャグラー,2,70,1771,47,25,212.8,400.0,138.9,531,8
ウルトラミラクルジャグラー,2,71,-1877,33,22,303.0,454.5,181.8,1726,4
ウルトラミラクルジャグラー,2,72,-725,39,19,256.4,526.3,172.4,644,6
ウルトラミラクルジャグラー,2,73,-437,39,22,256.4,454.5,163.9,509,6
ウルトラミラクルジャグラー,2,74,-2837,29,22,344.8,454.5,196.1,644,5
ウルトラミラクルジャグラー,2,75,-149,41,20,243.9,500.0,163.9,590,4
ウルトラミラクルジャグラー,2,76,619,41,28,243.9,357.1,144.9,935,7
ウルトラミラクルジャグラー,2,77,-821,35,28,285.7,357.1,158.7,604,4
ウルトラミラクルジャグラー,2,78,1435,46,24,217.4,416.7,142.9,468,6
ウルトラミラクルジャグラー,2,79,1627,44,31,227.3,322.6,133.3,561,7
ウルトラミラクルジャグラー,2,80,-2453,31,21,322.6,476.2,192.3,733,6
ウルトラミラクルジャグラー,2,81,-3557,24,27,416.7,370.4,196.1,630,5
ウルトラミラクルジャグラー,2,82,-1541,32,28,312.5,357.1,166.7,704,6
ウルトラミラクルジャグラー,2,83,763,40,32,250.0,312.5,138.9,725,10
ウルトラミラクルジャグラー,2,84,571,44,20,227.3,500.0,156.3,810,7
ウルトラミラクルジャグラー,2,85,2059,47,28,212.8,357.1,133.3,490,5
ウルトラミラクルジャグラー,2,86,-2309,30,25,333.3,400.0,181.8,610,4
ウルトラミラクルジャグラー,2,87,811,41,30,243.9,333.3,140.8,686,7
ウルトラミラクルジャグラー,2,88,-4901,20,23,500.0,434.8,232.6,994,4
ウルトラミラクルジャグラー,2,89,571,40,30,250.0,333.3,142.9,605,9
ウルトラミラクルジャグラー,2,90,1963,47,27,212.8,370.4,135.1,535,6
ウルトラミラクルジャグラー,2,91,-1781,33,23,303.0,434.8,178.6,643,5
ウルトラミラクルジャグラー,2,92,-1493,31,31,322.6,322.6,161.3,646,7
ウルトラミラクルジャグラー,2,93,-485,42,14,238.1,714.3,178.6,809,5
ウルトラミラクルジャグラー,2,94,907,41,31,243.9,322.6,138.9,529,5
ウルトラミラクルジャグラー,2,95,-2165,31,24,322.6,416.7,181.8,709,7
ウルトラミラクルジャグラー,2,96,-1205,33,29,303.0,344.8,161.3,666,7
ウルトラミラクルジャグラー,2,97,1291,43,30,232.6,333.3,137.0,504,10
ウルトラミラクルジャグラー,2,98,2683,48,32,208.3,312.5,125.0,553,8
ウルトラミラクルジャグラー,2,99,-3365,26,24,384.6,416.7,200.0,841,8
ウルトラミラクルジャグラー,2,100,-2693,28,26,357.1,384.6,185.2,959,5
ウルトラミラクルジャグラー,3,1,-678,36,26,277.8,384.6,161.3,749,8
ウルトラミラクルジャグラー,3,2,90,40,24,250.0,416.7,156.3,662,4
ウルトラミラクルジャグラー,3,3,-486,38,23,263.2,434.8,163.9,597,5
ウルトラミラクルジャグラー,3,4,426,35,40,285.7,250.0,133.3,500,9
ウルトラミラクルジャグラー,3,5,282,42,21,238.1,476.2,158.7,654,5
ウルトラミラクルジャグラー,3,6,1098,41,32,243.9,312.5,137.0,478,4
ウルトラミラクルジャグラー,3,7,4698,58,27,172.4,370.4,117.6,662,5
ウルトラミラクルジャグラー,3,8,1146,42,30,238.1,333.3,138.9,611,4
ウルトラミラクルジャグラー,3,9,666,40,30,250.0,333.3,142.9,809,12
ウルトラミラクルジャグラー,3,10,-2502,24,37,416.7,270.3,163.9,645,4
ウルトラミラクルジャグラー,3,11,474,40,28,250.0,357.1,147.1,722,7
ウルトラミラクルジャグラー,3,12,138,43,17,232.6,588.2,166.7,695,5
ウルトラミラクルジャグラー,3,13,330,35,39,285.7,256.4,135.1,449,13
ウルトラミラクルジャグラー,3,14,-2022,30,27,333.3,370.4,175.4,624,4
ウルトラミラクルジャグラー,3,15,282,40,26,250.0,384.6,151.5,457,4
ウルトラミラクルジャグラー,3,16,2922,45,41,222.2,243.9,116.3,651,9
ウルトラミラクルジャグラー,3,17,810,41,29,243.9,344.8,142.9,715,7
ウルトラミラクルジャグラー,3,18,-1014,33,30,303.0,333.3,158.7,690,6
ウルトラミラクルジャグラー,3,19,1914,46,28,217.4,357.1,135.1,868,6
ウルトラミラクルジャグラー,3,20,1482,49,16,204.1,625.0,153.8,684,7
ウルトラミラクルジャグラー,3,21,-2694,28,25,357.1,400.0,188.7,870,5
ウルトラミラクルジャグラー,3,22,426,41,25,243.9,400.0,151.5,672,6
ウルトラミラクルジャグラー,3,23,4266,55,30,181.8,333.3,117.6,410,7
ウルトラミラクルジャグラー,3,24,2010,50,19,200.0,526.3,144.9,723,5
ウルトラミラクルジャグラー,3,25,-3366,28,18,357.1,555.6,217.4,1171,4
ウルトラミラクルジャグラー,3,26,330,41,24,243.9,416.7,153.8,684,5
ウルトラミラクルジャグラー,3,27,954,44,23,227.3,434.8,149.3,885,4
ウルトラミラクルジャグラー,3,28,-1734,36,15,277.8,666.7,196.1,572,5
ウルトラミラクルジャグラー,3,29,-726,39,18,256.4,555.6,175.4,1023,5
ウルトラミラクルジャグラー,3,30,90,40,24,250.0,416.7,156.3,551,4
ウルトラミラクルジャグラー,3,31,618,43,22,232.6,454.5,153.8,724,6
ウルトラミラクルジャグラー,3,32,-486,36,28,277.8,357.1,156.3,1185,6
ウルトラミラクルジャグラー,3,33,954,38,38,263.2,263.2,131.6,660,6
ウルトラミラクルジャグラー,3,34,2058,41,42,243.9,238.1,120.5,558,9
ウルトラミラクルジャグラー,3,35,-246,35,33,285.7,303.0,147.1,618,7
ウルトラミラクルジャグラー,3,36,2586,48,30,208.3,333.3,128.2,565,7
ウルトラミラクルジャグラー,3,37,-438,35,31,285.7,322.6,151.5,754,7
ウルトラミラクルジャグラー,3,38,1770,43,34,232.6,294.1,129.9,578,5
ウルトラミラクルジャグラー,3,39,3882,53,31,188.7,322.6,119.0,510,10
ウルトラミラクルジャグラー,3,40,474,38,33,263.2,303.0,140.8,889,6
ウルトラミラクルジャグラー,3,41,1722,46,26,217.4,384.6,138.9,980,5
ウルトラミラクルジャグラー,3,42,1338,44,27,227.3,370.4,140.8,597,8
ウルトラミラクルジャグラー,3,43,42,39,26,256.4,384.6,153.8,712,6
ウルトラミラクルジャグラー,3,44,-726,31,38,322.6,263.2,144.9,725,8
ウルトラミラクルジャグラー,3,45,2346,47,30,212.8,333.3,129.9,680,8
ウルトラミラクルジャグラー,3,46,1290,41,34,243.9,294.1,133.3,642,7
ウルトラミラクルジャグラー,3,47,1626,46,25,217.4,400.0,140.8,759,6
ウルトラミラクルジャグラー,3,48,330,39,29,256.4,344.8,147.1,566,5
ウルトラミラクルジャグラー,3,49,1098,41,32,243.9,312.5,137.0,695,7
ウルトラミラクルジャグラー,3,50,-774,34,30,294.1,333.3,156.3,814,4
ウルトラミラクルジャグラー,3,51,3114,49,33,204.1,303.0,122.0,716,7
ウルトラミラクルジャグラー,3,52,1770,41,39,243.9,256.4,125.0,600,6
ウルトラミラクルジャグラー,3,53,-438,41,16,243.9,625.0,175.4,877,4
ウルトラミラクルジャグラー,3,54,-2742,31,17,322.6,588.2,208.3,779,4
ウルトラミラクルジャグラー,3,55,1530,44,29,227.3,344.8,137.0,476,7
ウルトラミラクルジャグラー,3,56,954,38,38,263.2,263.2,131.6,805,9
ウルトラミラクルジャグラー,3,57,-1782,31,27,322.6,370.4,172.4,513,4
ウルトラミラクルジャグラー,3,58,-1926,30,28,333.3,357.1,172.4,523,7
ウルトラミラクルジャグラー,3,59,-1494,33,25,303.0,400.0,172.4,806,6
ウルトラミラクルジャグラー,3,60,282,38,31,263.2,322.6,144.9,579,5
ウルトラミラクルジャグラー,3,61,2298,48,27,208.3,370.4,133.3,553,6
ウルトラミラクルジャグラー,3,62,-2214,30,25,333.3,400.0,181.8,673,5
ウルトラミラクルジャグラー,3,63,-534,35,30,285.7,333.3,153.8,909,9
ウルトラミラクルジャグラー,3,64,138,39,27,256.4,370.4,151.5,672,5
ウルトラミラクルジャグラー,3,65,-486,36,28,277.8,357.1,156.3,662,7
ウルトラミラクルジャグラー,3,66,-2550,25,34,400.0,294.1,169.5,707,5
ウルトラミラクルジャグラー,3,67,-1446,30,33,333.3,303.0,158.7,681,5
ウルトラミラクルジャグラー,3,68,1626,44,30,227.3,333.3,135.1,542,8
ウルトラミラクルジャグラー,3,69,4122,56,26,178.6,384.6,122.0,667,11
ウルトラミラクルジャグラー,3,70,-582,38,22,263.2,454.5,166.7,791,6
ウルトラミラクルジャグラー,3,71,3834,52,33,192.3,303.0,117.6,453,7
